0,1,2,3,4,5,6
0.27734,0.1045,0.1582,3342.83742,2684.79066,3.26022,-4.21372
0.30746,0.14091,0.10156,2643.239,2244.00051,3.65982,-7.39401
0.30746,0.13317,0.11816,2479.04364,2093.13864,3.02039,-4.26353
0.26099,0.10219,0.11621,2135.12868,1898.63188,6.03238,-5.12339
0.26929,0.08652,0.09668,1920.76383,1887.67662,6.31194,-8.26768
0.26929,0.07497,0.06836,1689.14102,1908.35524,13.06754,-8.45333
0.15033,0.07354,0.05273,1339.54638,1742.09846,20.48372,-4.32277
0.23026,0.09582,0.06445,1635.76187,1969.52535,10.29903,-1.50447
0.23026,0.11353,0.06641,1774.98774,2083.70892,13.55751,-2.75672
0.21451,0.11328,0.0459,1724.60935,1984.9541,20.5618,-3.10943
0.21451,0.10754,0.03223,1710.6755,2088.53971,30.55679,-2.40506
0.18665,0.10683,0.03418,1652.23243,2098.25096,38.78514,1.72576
0.18665,0.08472,0.03027,1714.92631,2181.82408,41.19859,-5.11309
0.26215,0.09507,0.0498,1536.75525,1867.98986,24.82418,-2.64325
0.26215,0.12321,0.0625,1799.45057,1724.04986,5.49448,-5.62141
0.24313,0.11484,0.0498,2074.00739,1995.16036,5.95813,-4.36266
0.17508,0.09704,0.07812,2185.74256,2045.96055,3.65668,-3.36792
0.16113,0.08341,0.10742,2270.14623,2078.45567,3.80404,-4.52877
0.12115,0.07543,0.08301,2043.50011,1955.8196,5.92088,-10.08167
0.11102,0.07117,0.05859,1860.69595,2084.83626,13.42412,-6.42601
0.18817,0.08608,0.0625,2013.37806,2086.47008,14.07465,-9.81496
0.20425,0.10305,0.08789,2205.54628,2008.72958,3.87267,-11.00475
0.20425,0.1062,0.10547,2453.85989,2215.66471,5.12621,-6.81007
0.17859,0.11136,0.08789,2373.83329,2184.77626,9.5033,-1.35599
0.17859,0.11446,0.0752,2255.92065,2127.49838,9.80033,-2.02345
0.2171,0.11458,0.0791,2460.52439,2312.65316,11.75534,-3.35056
0.24463,0.12124,0.08398,2251.68678,2228.97821,11.94774,-4.66445
0.25793,0.12681,0.0752,2318.40189,2250.79343,15.14961,-9.14965
0.25793,0.1161,0.06348,2196.79072,2210.71721,20.35522,-9.99996
0.18967,0.0858,0.08887,2065.8872,2165.21387,19.30373,-4.98731
0.10611,0.06476,0.08008,2094.74088,2129.08177,8.79827,-5.51472
0.08417,0.06191,0.04297,1757.58858,2028.36577,16.51494,-3.75714
0.08847,0.05539,0.0459,1878.85901,2116.97261,23.25901,-8.58293
0.30176,0.08795,0.05566,1793.99711,2095.9563,29.67896,-5.62802
0.30176,0.10083,0.07129,1877.71256,2038.53288,14.38514,-6.31845
0.18729,0.06176,0.08301,2217.08815,2228.31314,5.04042,-6.77358
