0,1,2,3,4,5,6
0.3093,0.11873,0.08398,1129.70664,1163.20734,904.40881,-6.41343
0.3093,0.12489,0.08203,1108.77592,1152.44158,1453.53662,-5.93914
0.32968,0.15308,0.07422,1132.63975,1067.10369,1356.11072,-7.57688
0.44138,0.16174,0.04688,669.86696,857.92839,22529.49023,-7.16446
0.64966,0.2037,0.04492,776.06994,967.70158,3192.26099,-7.80303
0.71295,0.26836,0.08984,1623.26595,1658.56923,66.4513,-11.90624
0.71295,0.24984,0.08789,1797.17988,1882.78319,34.97295,-11.68021
0.4491,0.1969,0.06641,1173.21412,1297.26774,383.22852,-11.07229
0.57083,0.20149,0.08105,1298.66248,1289.17121,320.17358,-8.86166
0.57083,0.2002,0.10449,1465.02694,1281.22843,193.41602,-7.60094
0.44489,0.1676,0.10156,1394.16499,1267.63825,216.32607,-8.55011
0.39453,0.13061,0.09473,1332.99363,1171.09926,445.82092,-6.66863
0.34311,0.11497,0.08594,1191.91852,1107.06848,830.96368,-5.93953
0.29041,0.12241,0.07422,1360.01075,1275.29305,92.42352,-5.10768
0.28918,0.10597,0.0752,1163.87651,1300.92583,127.55102,-5.98686
0.21899,0.07373,0.08594,1189.69048,1301.71675,117.0619,-6.87343
0.1759,0.0634,0.0957,1256.28196,1278.88705,82.66883,-7.08045
0.15231,0.05998,0.09082,1236.49054,1241.19805,114.10934,-4.86755
0.15231,0.06282,0.08691,1202.64293,1244.61949,145.67946,-5.09519
0.20197,0.06685,0.07129,1101.50286,1156.62463,616.88489,-5.32362
0.43094,0.1164,0.05566,1057.73982,1402.1747,345.47287,-9.16685
0.59018,0.25754,0.0625,1380.65373,1388.60786,75.22134,-9.04522
0.59018,0.29533,0.05176,1308.01262,1318.41505,78.52309,-9.45327
0.51401,0.22449,0.04199,1024.69339,1174.2124,414.86618,-8.22033
0.41077,0.18886,0.05566,1217.32883,1315.86863,280.40259,-7.19928
0.41077,0.18329,0.05957,1105.41945,1128.31467,513.50476,-7.1271
0.39749,0.17518,0.05469,1012.63585,1091.00112,820.89502,-10.10601
0.39749,0.15987,0.04395,1015.42856,1081.83773,678.93695,-8.20002
0.358,0.13859,0.03809,973.98234,1017.49187,761.92731,-8.55114
0.31433,0.13668,0.06152,1155.57197,1089.99086,592.53619,-10.50321
0.34534,0.14061,0.06055,1116.62112,1093.58709,649.07928,-11.22942
0.41122,0.15378,0.03906,707.13873,837.37265,4941.91309,-8.05756
0.41122,0.12045,0.05273,1182.52985,1430.8384,323.13547,-9.3956
